,post_id,owner_id,comment_id,from_id,text,reply_to_user,reply_to_comment,parents_stack,num_answer,date
2080,2883,10078,2905,246320,"[id10078|Аля], а есть такие корзины?",10078.0,2904.0,[],0,1334950245
2081,2883,10078,2906,10078,"да, есть! я видела, с детьми катаются)",246320.0,2903.0,[],0,1334950873
2082,2883,10078,2907,246320,"[id10078|Аля], прикольно, точно надо прикупить)",10078.0,2906.0,[],0,1334950916
2083,2860,10078,2861,948672,заезжайте в гости.,,,[],0,1333974405
2084,2860,10078,2862,10078,"[id948672|Антон], как не заехать!
Мы уже в маршрут внесли и Шан-Каю и Качи =) так что ждите нас 2го мая!",948672.0,2861.0,[],0,1333974468
2085,2860,10078,2864,87228522,Аля!Хорошо тебе отдохнуть!!!:)),,,[],0,1334025300
2086,2860,10078,2865,119097,Завидую!,,,[],0,1334056833
2087,2860,10078,2866,10078,"[id87228522|Юля], спасибо, надеюсь отдых будет отличным))",87228522.0,2864.0,[],0,1334058741
2088,2860,10078,2867,10078,"[id119097|Светлана], пора бы и Вам уже в крым наведаться!
мы были бы рады!=)",119097.0,2865.0,[],0,1334058773
2089,2860,10078,2868,10243,даааааааааааа,,,[],0,1334072675
2090,2860,10078,2871,119097,"[id10078|Аля], вот в сентябре родим и через годик попробуем вырваться!",10078.0,2867.0,[],0,1334255726
2091,2860,10078,2872,10078,"[id119097|Светлана], о, как!
Поздравляю с ожиданием второго!!!!
Очень рада за Вас!",119097.0,2871.0,[],0,1334256113
2092,2842,10078,2843,14009,согласна за поездку на двоих),,,[],0,1333869775
2093,2842,10078,2844,12885025,И я хочу=))),,,[],0,1333869801
2094,2842,10078,2845,10078,"Эй, получается, что мне места уже нет!=)",,,[],0,1333870314
2095,2842,10078,2846,12885025,Получается так=))))))),,,[],0,1333871169
2096,2842,10078,2847,14009,но мы тебе сувениров привензём))) ну и расскажем как там было),,,[],0,1333871494
2097,2842,10078,2848,10078,"[id14009|Наташа], для начала надо выиграть!
а потом разберемся, кто кому что привезет и расскажет)",14009.0,2847.0,[],0,1333871538
2098,2842,10078,2849,14009,помни: я затебее всех),,,[],0,1333871554
2099,2842,10078,2850,12885025,На каком мы месте?!,,,[],0,1333885163
2100,2842,10078,2851,10078,"[id12885025|Виктор], пока отстаем((",12885025.0,2850.0,[],0,1333885188
2101,2842,10078,2852,10243,Да там только две стоящие фотографии...ну три...надо активничать,,,[],0,1333885722
2102,2842,10078,2853,10243,я тоже в Стокгольм хочу.,,,[],0,1333885744
2103,2842,10078,2854,10078,"[id10243|На], поднажмем!",10243.0,2853.0,[],0,1333885769
2104,2796,10078,2797,54414952,Так какое у тебя всё-таки имя?,,,[],0,1333393902
2105,2796,10078,2798,10078,"[id54414952|Анюта], полное имя Александра, а все друзья и знакомые называют меня Аля=)",54414952.0,2797.0,[],0,1333393948
2106,2796,10078,2799,54414952,Прямо как в нашей раше написала пояснение)),,,[],0,1333394014
2107,2796,10078,2800,10078,хахах))может быть),,,[],0,1333394040
2108,2796,10078,2801,18897,Ух ты! Здорово! Поздравляю))),,,[],0,1333394392
2109,2796,10078,2802,14009,мои поздравления!,,,[],0,1333394400
2110,2796,10078,2803,10078,"[id18897|Женя], Спасибо!",18897.0,2801.0,[],0,1333394404
2111,2796,10078,2804,10078,"[id14009|Наташа], Спасииибо!",14009.0,2802.0,[],0,1333394424
2112,2796,10078,2805,14009,"Женька, моё спасибо длиннее)))",,,[],0,1333394481
2113,2796,10078,2806,18897,Я уже тоже заметила..))вот оно значит как))!,,,[],0,1333394556
2114,2796,10078,2807,10078,эй! мне приятны оба поздравления=)),,,[],0,1333394708
2115,2796,10078,2808,85651,"мои поздравления! 
и чтобы девчонки не ссорились... ;))",,,[],0,1333397288
2116,2796,10078,2809,10078,"[id85651|Аня], =)
девчонки не ссорятся я уверена)",85651.0,2808.0,[],0,1333398183
2117,2796,10078,2810,35402213,Я так рада))поздравляю!!!!,,,[],0,1333431337
2118,2796,10078,2811,10078,"[id35402213|Екатерина], спасибо!",35402213.0,2810.0,[],0,1333433296
2119,2796,10078,2812,10243,что за праздник? =)))))))))))))))))))))) объяснитесь!,,,[],0,1333434549
2120,2796,10078,2813,10078,"[id10243|На], да ничего особенного просто фото на выставке)",10243.0,2812.0,[],0,1333434614
2121,2796,10078,2814,10243,"аа, я не заметила, старая клуша)",,,[],0,1333434643
2122,2796,10078,2815,10243,клёво!,,,[],0,1333435380
2123,2796,10078,2832,19767,вообще мы туда за домашним лимонадом поехали:)),,,[],0,1333450208
2124,2796,10078,2833,10078,"[id19767|Света], по-любому!
лимонад был хорош!",19767.0,2832.0,[],0,1333450261
2125,2796,10078,2841,10078,"[id19767|Света], представь мое фото попало на конкурс зрительских симпатий)))
На тот самый где мы поленились бумажку заполнять, решив, что все равно никто кроме нас не проголосует)))",19767.0,2832.0,[],0,1333868432
2126,2796,10078,2856,19767,"Это так круто, там все-таки было столько фотографий, а выбрали твою в 20ку) Круто))))",,,[],0,1333970454
2127,2796,10078,2857,10078,"[id19767|Света], да, я сама тоже очень удивилась))",19767.0,2856.0,[],0,1333970520
2128,2796,10078,2858,19767,"[id10078|Аля], верить нужно в свой талант!",10078.0,2857.0,[],0,1333970614
2129,2796,10078,2859,10078,"[id19767|Света], ну без сомнений прогресса быть не может!",19767.0,2858.0,[],0,1333970660
2130,2791,10078,2792,10354493,а я нашу добавила...=))),,,[],0,1333205356
2131,2791,10078,2794,10078,молодец!!!,,,[],0,1333269856
2132,2763,10078,2764,54414952,Жизнерадостная и очень милая))),,,[],0,1332998112
2133,2763,10078,2765,18897,=))) У Али тоже есть личный фотограф)),,,[],0,1333004871
2134,2763,10078,2766,18897,Хороший тогда день был)И фотка классная),,,[],0,1333004908
2135,2763,10078,2767,1798879,Соскучилась по тебе.,,,[],0,1333009880
2136,2763,10078,2768,10078,"[id1798879|Алла], и я!
надо мне в Москву наведаться!
или тебе в Питер!",1798879.0,2767.0,[],0,1333009919
2137,2763,10078,2769,1798879,"Приезжай в гости, а то давно у нас не была! :)",10078.0,2768.0,[],0,1333010198
2138,2763,10078,2771,10078,"Я попробую летом, что бы было тепло))
",,,[],0,1333010344
2139,2763,10078,2772,1798879,Дададада!,,,[],0,1333010656
2140,2763,10078,2773,10078,"[id18897|Женя], да!
Ты умеешь меня фотографировать))",18897.0,2765.0,[],0,1333012301
2141,2763,10078,2774,19767,"отличная фотография, такая.. такая.. летняя что ли)))",,,[],0,1333012349
2142,2763,10078,2775,10078,"[id19767|Света], вот мне как раз лета захотелось и я ее поставила)))",19767.0,2774.0,[],0,1333012553
2143,2763,10078,2776,246320,фокус на камешке....))),,,[],0,1333024149
2144,2763,10078,2777,10078,"[id246320|Юлия], да))
на зенит снимали, там промахнуться очень легко)",246320.0,2776.0,[],0,1333024359
2145,2763,10078,2778,18897,Особенно мне))),,,[],0,1333024450
2146,2763,10078,2779,246320,"[id10078|Аля], ))) хватит тут сидеть и на сообщения отвечать, едь на встречу))",10078.0,2777.0,[],0,1333024688
2147,2763,10078,2780,10078,"[id246320|Юлия], а мы созвонились и чуть позже решили пересечься)))))))",246320.0,2779.0,[],0,1333024721
2148,2763,10078,2781,10078,"[id246320|Юлия], так что теперь можно!
и потом я работаю сижу=)",246320.0,2779.0,[],0,1333024757
2149,2763,10078,2782,246320,"[id10078|Аля], )))",10078.0,2781.0,[],0,1333024777
2150,2763,10078,2784,110038,Как жизнерадостно=)))))))))))),,,[],0,1333052435
2151,2763,10078,2785,10078,"[id110038|Иван], у меня всегда так!
только если это не раннее утро=)))",110038.0,2784.0,[],0,1333052505
2152,2763,10078,2786,110038,"[id10078|Аля], да и ранним утром ты можешь быть молодцом, главное потерпеть=))))",10078.0,2785.0,[],0,1333052548
2153,2763,10078,2787,10078,"[id110038|Иван], я стараюсь себя сдерживать)",110038.0,2786.0,[],0,1333052602
2154,2763,10078,2788,110038,"[id10078|Аля], у тебя это временами получается=)))и мы это ценим=))))",10078.0,2787.0,[],0,1333053431
2155,2763,10078,2789,115537189,Хорошенькая!!!!,,,[],0,1333102211
2156,2763,10078,2790,10078,"[id115537189|Ирина], Спасибо!",115537189.0,2789.0,[],0,1333102231
2157,2763,10078,2795,9035511,"Ах, как хороша!",,,[],0,1333353893
2158,2763,10078,2837,10078,=)),,,[],0,1333704929
2159,2744,10078,2745,10243,АЛЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯ,,,[],0,1332674686
2160,2744,10078,2746,10078,"я молодец, да=)))))))))))))",,,[],0,1332674712
2161,2744,10078,2747,10243,=)))))))))))))))))) не чини перед Крымом),,,[],0,1332674712
2162,2744,10078,2748,10078,"блин, я уже договорилась)))))
попробую пленку купить и чехол!",,,[],0,1332674740
2163,2744,10078,2749,56087013,мда.....способная))),,,[],0,1332677785
2164,2744,10078,2750,10078,"[id56087013|Настёна], не говори!",56087013.0,2749.0,[],0,1332677828
2165,2744,10078,2751,19767,стрелец:)),,,[],0,1332686096
2166,2744,10078,2752,18897,Аля!!КАК?)) ты умудрилась?),,,[],0,1332692746
2167,2744,10078,2753,25439,я свой на нокии всё не могу в ремонт сдать ))),,,[],0,1332696160
2168,2744,10078,2757,10078,"может и не стоит, если не мешает особо))",,,[],0,1332765418
2169,2744,10078,2758,10078,"[id18897|Женя], все так же)) он упал!
и главное рисунок трещин вообще такой же!!",18897.0,2752.0,[],0,1332793281
2170,2699,10078,2700,246320,молодцы не то слово)),,,[],0,1330873765
2171,2699,10078,2701,10078,"[id246320|Юлия], теперь мне надо совсем не спать, что бы все съемки обработать!",246320.0,2700.0,[],0,1330873804
2172,2699,10078,2702,246320,"[id10078|Аля], подсаживайся со мной на цикорий... классная штука))) я ее пью, хотя уже и думаю о том, чтобы покурить, может бодрее будет)))",10078.0,2701.0,[],0,1330874700
2173,2699,10078,2703,10078,"[id246320|Юлия], хахаха, теперь вместо того, что бы есть на съемке будем на пару цикорий курить)))",246320.0,2702.0,[],0,1330885873
2174,2699,10078,2705,246320,"[id10078|Аля], ))) я представила эту картину. Думаю, клиентов у нас не будет тогда))",10078.0,2703.0,[],0,1330887980
2175,2699,10078,2706,10078,"[id246320|Юлия], а кто знает может наоборот) мы такой креатив замутим)))",246320.0,2705.0,[],0,1330888564
2176,2699,10078,2707,246320,"[id10078|Аля], могу себе представить))) Визажист и фотограф, курящие цикорий будут пользоваться популярностью у определенной публики)) гы",10078.0,2706.0,[],0,1330888644
2177,2699,10078,2708,10078,"[id246320|Юлия], если честно я вообще не могу себе это представить))
точнее могу, но получается как-то очень комично))",246320.0,2707.0,[],0,1330889148
2178,2699,10078,2709,110038,"Завязывала бы ты с наркотиками, Аленька=)))",,,[],0,1330901500
2179,2699,10078,2710,246320,"[id10078|Аля], и идеи попруууууууууууут!!",10078.0,2708.0,[],0,1330929604
2180,2693,10078,2694,18897,Я бы посмотрела) Но в выходной)),,,[],0,1330715065
2181,2693,10078,2695,10078,"[id18897|Женя], с выходными, как ты знаешь у меня сложно!
Но я думаю мы что-нибудь придумаем, либо будни вечером, либо найду какой-нибудь выходной!",18897.0,2694.0,[],0,1330717992
2182,2667,10078,2668,30661,и как же у вас хорошо!=),,,[],0,1330095710
2183,2667,10078,2669,10078,"=) Спасибо, Лена, мы старались!)",30661.0,2668.0,[],0,1330102580
2184,2667,10078,2670,85651,мои поздравления!,,,[],0,1330109708
2185,2667,10078,2671,18897,Дааа...студия))),,,[],0,1330112482
2186,2667,10078,2672,445561,С годовщиной! Успехов и дальнейшего процветания! =),,,[],0,1330117763
2187,2667,10078,2673,10078,Огромное СПАСИБО за поздравления!,,,[],0,1330119072
2188,2667,10078,2674,605566,молодцы!!!!,,,[],0,1330119588
2189,2667,10078,2675,8440871,Поздравляю от души!!!!!!!! Дальнейшего процветания и благополучия))),,,[],0,1330242657
2190,2667,10078,2676,10078,"[id8440871|Оля], Спасибо!",8440871.0,2675.0,[],0,1330242964
2191,2667,10078,2689,246320,"ой, как-то я это пропустила, поздравляю!!!!!!!!!!!!",,,[],0,1330564343
2192,2667,10078,2690,10078,Спасибо!,,,[],0,1330578565
2193,2645,10078,2646,10243,хаххахахаха)))))) я очарована))))))))))))),,,[],0,1329411935
2194,2645,10078,2647,10243,какое упорство! можно позавидовать!,,,[],0,1329411951
2195,2645,10078,2648,10243,ахахах) классссныыыый,,,[],0,1329411968
2196,2645,10078,2649,10243,ой ой ой а эти вантузыыыыыыы,,,[],0,1329411985
2197,2645,10078,2650,10078,"[id10243|На], прекрати флудить)))))))))))))",10243.0,2649.0,[],0,1329411997
2198,2645,10078,2651,10078,"хахаха, мульт клевый скажи поднимает настроение?",,,[],0,1329412036
2199,2645,10078,2652,10243,=)) шикарный!,,,[],0,1329412092
2200,2645,10078,2653,2907935,а мне ее жалко...но все равно смешно)))),,,[],0,1329418701
2201,2645,10078,2654,10078,"может быть печеньки все-таки будут съедены, кто знает))",2907935.0,2653.0,[],0,1329418913
2202,2645,10078,2655,10243,да нет..она задохнется.,,,[],0,1329420797
2203,2645,10078,2656,10078,"[id10243|На], что за пессимизм?",10243.0,2655.0,[],0,1329420826
2204,2645,10078,2657,10243,"это реализм)) нет..можно конечно представить, что она живет не одна..ведь кто-то же поставил печенье так высоко.. и её спасет этот гигант.",,,[],0,1329421693
2205,2645,10078,2658,10078,"Вот!
Я считаю нужно мыслить позитивно!",,,[],0,1329421802
2206,2645,10078,2662,244673,позитивненько))),,,[],0,1329456552
2207,2645,10078,2663,30582,классный))),,,[],0,1329496762
2208,2625,10078,2627,110038,Это ты к чему?,,,[],0,1329263173
2209,2625,10078,2628,10078,"[id110038|Иван], да просто все отлично у меня!
и настроение на высоте=)",110038.0,2627.0,[],0,1329263206
2210,2625,10078,2629,110038,"[id10078|Аля], и вообще!ты чего не спишь???",10078.0,2628.0,[],0,1329263328
2211,2625,10078,2630,10078,"[id110038|Иван], охх...мне до завтра надо успеть доделать съемку, вот поэтому и не сплю!",110038.0,2629.0,[],0,1329263646
2212,2625,10078,2631,110038,"[id10078|Аля], ну тогда терпения тебе и удачи=)",10078.0,2630.0,[],0,1329263746
2213,2625,10078,2632,10078,"[id110038|Иван], надеюсь не усну за компом=))))))",110038.0,2631.0,[],0,1329263814
2214,2625,10078,2633,110038,"[id10078|Аля], все надеются=))",10078.0,2632.0,[],0,1329263843
2215,2625,10078,2634,605566,:),,,[],0,1329300612
2216,2625,10078,2635,158881,радостно читать!,,,[],0,1329317578
2217,2625,10078,2644,10078,"Стас, надеюсь у тебя тоже есть поводы для хорошего настроения!",,,[],0,1329337605
2218,2620,10078,2621,20881,"где-то в жж проскочило что это утка, собранная в фотошопе  порядке социального эксперимента и шутки ради :)",,,[],0,1329212040
2219,2620,10078,2622,10078,"[id20881|Дарья], все может быть!
Но у меня лично есть знакомая она работает в школе и у них проводятся обязательные собрания, где их убеждают голосовать зама знаешь за кого!",20881.0,2621.0,[],0,1329212108
2220,2620,10078,2623,20881,"[id10078|Аля], дааа, про то, как работников гос преприятий сгоняют вениками, я тоже слышала. жуть",10078.0,2622.0,[],0,1329212141
2221,2620,10078,2659,20881,кстати вот в топе вспыло. тоже конечно не понятно кому верить. http://putnik1.livejournal.com/1512070.html,,,[],0,1329424004
2222,2620,10078,2660,10078,"[id20881|Дарья], думаю сейчас вообще будет много грязи со всех сторон, но факт в том, что я лично знаю несколько историй, когда ""убеждали"" голосовать за тех, за кого нужно, и про фальсификации на выборах тоже знаю из рассказа знакомой, у которой мама была наблюдателем на одном участке!",20881.0,2659.0,[],0,1329424397
2223,2620,10078,2661,20881,"ой это да, это страшно подумать. я тоже много историй разных уже наслушалас :(",,,[],0,1329429951
2224,2596,10078,2597,10243,ахах) супер!,,,[],0,1328036137
2225,2596,10078,2598,10243,=))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))),,,[],0,1328036293
2226,2596,10078,2599,10243,тащусь =),,,[],0,1328036298
2227,2596,10078,2600,10078,"ага, вообще круто!!!",,,[],0,1328036453
2228,2577,10078,2578,85651,зато как красиво выигрывает!!!),,,[],0,1327529525
2229,2577,10078,2579,10078,"[id85651|Аня], не поспоришь!",85651.0,2578.0,[],0,1327529548
2230,2577,10078,2580,85651,"[id10078|Аля], а я блин телик сегодня убрала.. за ненадобностью... блин! все пропустила)",10078.0,2579.0,[],0,1327529594
2231,2577,10078,2582,10078,"[id85651|Аня], по телеку и не показывают! Интернет тебе в помощь) 
еще второй тайм идет!",85651.0,2580.0,[],0,1327529786
2232,2577,10078,2583,85651,"[id10078|Аля], ааа.. ну да... там щас везде Путин-крутыш :DDDD",10078.0,2581.0,[],0,1327529795
2233,2577,10078,2584,85651,"[id10078|Аля], ссыыыыылочку!) пожаааалуйста!)",10078.0,2582.0,[],0,1327529822
2234,2577,10078,2585,10078,"http://www.sports.ru/stat/football/74/match/462507.html#live
или просто в гугле набери",,,[],0,1327529866
2235,2577,10078,2586,10078,там сверху список трансляций,,,[],0,1327529880
2236,2577,10078,2587,85651,я тебя ЛЮБЛЮ!!!!!!!,,,[],0,1327530265
2237,2577,10078,2588,10078,=))),,,[],0,1327530313
2238,2577,10078,2589,10078,А Реал-то сравнял!,,,[],0,1327530705
2239,2577,10078,2590,85651,ага... я прям в расстройстве..,,,[],0,1327530878
2240,2577,10078,2591,85651,Гвардиолу прям жалко... такой грустный...,,,[],0,1327530919
2241,2577,10078,2592,10078,"ну, не всегда же ему радоваться, Реал и так не так часто у Барсы выигрывает, да и первый матч у них 2:1 в пользу Барсы, так что ничья все равно в их пользу!",85651.0,2591.0,[],0,1327531727
2242,2577,10078,2593,10078,"это же кубковый матч, если играют 2:2 проходит Барса!",,,[],0,1327531775
2243,2577,10078,2594,56087013,"кто о чем, а девушки о футболе)))",,,[],0,1327670969
2244,2577,10078,2595,10078,)))))))))))))),56087013.0,2594.0,[],0,1327692291
2245,2547,10078,2548,10243,дааааа! =))),,,[],0,1326578916
2246,2547,10078,2549,10243,ахахах!,,,[],0,1326578927
2247,2547,10078,2550,10078,"[id10243|На], но с начала крепко-накрепко забудет, что бы интереснее было искать=)",10243.0,2548.0,[],0,1326578953
2248,2547,10078,2551,10243,хихи,,,[],0,1326579072
2249,2547,10078,2552,10078,"у меня в голове теперь есть задача еще по круче!
уххх!=)",,,[],0,1326579143
2250,2547,10078,2553,10243,интриганка))),,,[],0,1326579480
2251,2543,10078,2544,201502,истина),,,[],0,1326559908
2252,2543,10078,2545,10078,"ага, очень точно))",,,[],0,1326559937
2253,2543,10078,2546,1938549,"блтн, я думала мне кажется))))",,,[],0,1326563404
2254,2524,10078,2525,10078,вернулись!,,,[],0,1326135108
2255,2507,10078,2508,10243,о боги..,,,[],0,1324921424
2256,2494,10078,2495,10243,=)) хочешь своё от айпонта отдам? =),,,[],0,1324412270
2257,2494,10078,2496,10078,"хаха, я бы взяла, но думаю не подойдет((",10243.0,2495.0,[],0,1324412851
2258,2477,10078,2478,30661,"ну..всем хороша,размерчик не мой))",,,[],0,1324325180
2259,2477,10078,2480,10078,"у тебя рамерчик что надо=)
но в этой съемке нужен скорее даже 44..",,,[],0,1324325370
2260,2477,10078,2481,30661,я поэтому и написала так сразу.знаю я эти 42-44)),,,[],0,1324325619
2261,2477,10078,2482,10078,"ага, эти 42-44 очень коварные)
просто снимать будем верхнюю одежду, и она бывает немного больше чем нормальный 42.",,,[],0,1324325760
2262,2477,10078,2483,2392027,50-52 подойдёт??,,,[],0,1324325897
2263,2477,10078,2484,10078,"Если ты, Саша, согласишься фотографироваться, то размер уже не важен=)",2392027.0,2483.0,[],0,1324326214
2264,2477,10078,2485,2392027,если красиво накрасите))),,,[],0,1324326639
2265,2477,10078,2486,2062740,"я бы хотела, но на 44 не гожусь)",,,[],0,1324327057
2266,2477,10078,2488,10078,"[id2392027|Александр], тогда скажу заказчику что модель нашла=)",2392027.0,2485.0,[],0,1324327102
2267,2477,10078,2489,10078,"[id2062740|Оля], уточню еще раз на счет размеров, но нужен не меньше 42!",2062740.0,2486.0,[],0,1324327229
2268,2477,10078,2490,30661,девочки какие дохлые нынче пошли)),,,[],0,1324327600
2269,2477,10078,2491,64258,"Алечка, я бы с удовольствием :))) размер как раз 44..",,,[],0,1324365190
2270,2477,10078,2492,10078,"Таня, напишу если что)",,,[],0,1324400513
2271,2477,10078,2502,10078,"Девушки, всем спасибо! 
модель на 29 выбрали!",,,[],0,1324640200
2272,2469,10078,2471,56087013,побрейся налысо например)))),,,[],0,1323720116
2273,2469,10078,2472,10078,"неее, мне косичек хватило)))))
не таких перемен я хочу!",56087013.0,2471.0,[],0,1323720144
2274,2469,10078,2473,56087013,тогда начни ходить на руках))),10078.0,2472.0,[],0,1323720248
2275,2469,10078,2474,10078,опять не то))),,,[],0,1323720424
2276,2469,10078,2475,10078,путешествовать хочу!,,,[],0,1323720436
2277,2458,10078,2459,10243,=)) после таких заявлений надо постараться),,,[],0,1323429267
2278,2458,10078,2460,10078,а мы по-твоему не стараемся? всю душу вкладываем)),,,[],0,1323429402
2279,2458,10078,2462,18897,Я заинтригованна))))Посвятите меня)),,,[],0,1323434666
2280,2458,10078,2463,18897,Может мой талант тоже сгодится))),,,[],0,1323434698
2281,2458,10078,2464,10078,"уже все! ты все пропустила, завтра все узнаешь!
это будет мега сюрприз!",,,[],0,1323435771
2282,2458,10078,2465,10243,"алька, не преувеличивай)",,,[],0,1323436440
2283,2458,10078,2466,10078,"хахах
хорошо это будет унылое гавно...",,,[],0,1323436680
2284,2440,10078,2442,18897,Ооо)круто!поздравляю),,,[],0,1322757440
2285,2440,10078,2443,10078,"спасибо, я довольна, как слон! 
это с вашей помощью)",,,[],0,1322766678
2286,2440,10078,2444,889388,какой? поделись радостью),,,[],0,1322769933
2287,2440,10078,2446,10078,"штатник для репортажки тоже 24-70 2.8 только сигма и с возможностью снимать макро=) 
для свадеб взяла)",,,[],0,1322770153
2288,2440,10078,2448,30582,"для меня  это звучит так ""ахоравоправолправолпра, с возможностью  снимать макро)))"" но я рада, что ты довольна))",,,[],0,1323030960
2289,2440,10078,2449,10078,"хахаха)))
готова на тебе потестить, как будет время) 
готовься морально!",,,[],0,1323031069
2290,2440,10078,2450,30582,уиииииииииии!!)))),,,[],0,1323078566
2291,2438,10078,2439,5661949,Гудков,,,[],0,1322689110
2292,2426,10078,2427,18897,Юхуу))да праздник удался)) Жаль время так быстро пролетело),,,[],0,1322415212
2293,2426,10078,2428,10243,мммрр,,,[],0,1322415625
2294,2426,10078,2429,10078,хаха тур лучше всех!,,,[],0,1322419580
2295,2376,10078,2377,10243,"зато ДОЖДЬ, СЛЯКОТЬ, ГЛИНА!! ЕЕЕЕЕ!! танцы в грязи!",,,[],0,1322165445
2296,2376,10078,2378,10078,"пофигу, зато не -25 и по пояс снега))
и на мотороллере можно будет погонять=)",,,[],0,1322165831
2297,2376,10078,2379,10243,аа... ну да) умельцы найдутся...,,,[],0,1322165897
2298,2376,10078,2393,543500,^_^,,,[],0,1322208780
2299,2357,10078,2360,774293,ну...судя по происходящему-ДА! ЗачОтная объявляниЯЯ!,,,[],0,1321901705
2300,2357,10078,2361,6592,"П*дарасы, что еще сказать...",,,[],0,1321906920
2301,2357,10078,2362,10078,вообще оборзели! и таких примеров тьма!,,,[],0,1321907000
2302,2357,10078,2363,774293,давайте нам эту тьму...любопытно даже!,,,[],0,1321908064
2303,2357,10078,2364,10078,вот тут много примеров на эту тему http://navalny.livejournal.com/,,,[],0,1321908154
2304,2357,10078,2365,14009,а я бы продала свой голос),,,[],0,1321909922
2305,2357,10078,2366,10078,"[id14009|Наташа], а как же твое гражданское сознание?",14009.0,2365.0,[],0,1321910011
2306,2357,10078,2367,14009,"[id10078|Аля], да брось...вспомни, когда у нас на выборах реально выбирали...ну, чтоб интрига была
типа, оп! и президент какой-нибудь не путин, а партия какая-нибудь тоже не путин...ну ты поняла меня)",10078.0,2366.0,[],0,1321910263
2307,2357,10078,2368,10078,"[id14009|Наташа], может реально никогда никого и не выбирали, но я не хочу что бы решали за меня, по крайней мере мой бюллетень не смогут подделать!",14009.0,2367.0,[],0,1321911258
2308,2357,10078,2369,14009,"[id10078|Аля], но всё и так уже решено....почему бы не получить за это бесплатный гамбургер)",10078.0,2368.0,[],0,1321915230
2309,2357,10078,2370,830050,"Наши родители меняли ваучеры на колбасу, а мы свои голоса на гамбургеры... Ничего не меняется, когда позволяешь себя так иметь. 
Паситесь, мирные народы, 
Вас нужно резать или стричь,
Наследство вам из рода в роды
Ярмо с гремушками да бич.",,,[],0,1321924714
2310,2357,10078,2371,1440248,"Аля, не сдавайся! ) да здравствует демократия! :) 
Имхо, с апатичным отношением к проблеме мы придем в клоаку, не иначе..",,,[],0,1321934563
2311,2357,10078,2372,696973,"Да в детских районных поликлиниках педиатры просто в гигантские тетради просят писать тел. и Фио прописанных по адресу..ну и календарик лежит одного из ЕР, который так много сделал для больницы ...(ремонт на одном этаже например..)",,,[],0,1321936197
2312,2327,10078,2328,10243,"к чему спешка, Аля) познакомьтесь поближе =)",,,[],0,1320654576
2313,2327,10078,2329,10078,"хахаха, Наташа!",,,[],0,1320654738
2314,2306,10078,2307,5661949,"Януш Леон Вишневский ""Бикини""",,,[],0,1319714986
2315,2306,10078,2308,5661949,"Эттери Чаландзия ""Архитектор снов""",,,[],0,1319715036
2316,2306,10078,2309,5661949,"Джилиан Хоффман ""Возмездие""-но на счет этой не знаю,потому что реально мозги немного двигает.",,,[],0,1319715107
2317,2306,10078,2310,10078,"Спасибо, Юль! а какая из них тебя больше всего впечатлила?
хочется чего-нибудь прям АХ!",,,[],0,1319716328
2318,2306,10078,2311,5661949,"прочти бикини,могу в субботу привезти дать почитать)))ты кстати на машине будешь?",,,[],0,1319721020
2319,2306,10078,2312,10078,"Да, буду на машине!
Привези!!!, если не сложно, не люблю на компе читать, а купить не когда(",,,[],0,1319723626
2320,2306,10078,2313,5661949,"хорошо,не покупай она дорогая,если понравится потом купишь)))",,,[],0,1319729408
2321,2306,10078,2314,18830,"Сейчас читаю Стефана Цвейга, мне нравится",,,[],0,1319734302
2322,2306,10078,2315,10078,а что конкретно?,,,[],0,1319735211
2323,2306,10078,2316,18830,"пока прочитала только его новеллы, мне понравились: Страх, Письмо незнакомки и Шахматная новелла, но вообще они все интересые",,,[],0,1319741660
2324,2306,10078,2318,10078,"Спасибо, почитаю!",,,[],0,1319744143
2325,2273,10078,2274,110038,Офигенное фото=)))!!!!!!!,,,[],0,1318776758
2326,2273,10078,2275,10078,"это вчера, когда в Гатчине гуляли))
а вот вечерние наши фото не так хороши=)",,,[],0,1318777039
2327,2273,10078,2276,246320,прикольно.,,,[],0,1318781244
2328,2273,10078,2277,10078,спасибо)),,,[],0,1318781275
2329,2273,10078,2278,9035511,Моднявая =)),,,[],0,1318783186
2330,2273,10078,2279,18897,Дааа)Крутая фотка))),,,[],0,1318783812
2331,2273,10078,2280,18897,PS давай выкладывай остальные)),,,[],0,1318783928
2332,2273,10078,2281,6280684,"ого,очень красивая)))",,,[],0,1318784603
2333,2273,10078,2282,10078,сколько комплиментов)) спасибо!,,,[],0,1318797505
2334,2273,10078,2283,1798879,"Красавица!!! Тебе идёт синий, этот шарф и эти очки. :)",,,[],0,1318798339
2335,2273,10078,2284,10078,"Спасибо, дорогая, приятно слышать=) 
про очки ты помнишь, находка;)",,,[],0,1318798495
2336,2273,10078,2285,2907935,"отлично выглядишь, умничка!!!))))",,,[],0,1318836562
2337,2273,10078,2286,10078,Мерси=),,,[],0,1318841288
2338,2260,10078,2261,1798879,У меня дома тоже есть такая сборная. )),,,[],0,1318434761
2339,2260,10078,2262,10078,эта сборная тоже часто посещает твой стол?)),,,[],0,1318434848
2340,2260,10078,2263,1798879,Да! :),,,[],0,1318452188
2341,2250,10078,2251,201502,кто-то боярского выпивал))),,,[],0,1318275129
